"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CIB","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T"
"147","D","Coloccini, Fabricio - NEW","FA","AVL Sat 5:30PM","219.72","219.72","1","1","90","0","0","1","0","0","0","0","0","1","0","0","7","1","0","0","0","0","0","0","0","0","25","18","72.0","3","0","0","0","0","0","0","0","0","2","0","4","4","0","0","0","0","3","2","4","1","3","0","0","0","0","0","7","0","0","0","0","0","0","0","1","20","20","0","1","0","0"
"148","M","Ritchie, Matt - BOUR","FA","@WBA Sat 3:00PM","218.33","218.33","1","1","90","0","1","1","2","1","0.5","0","0","2","1","0","8","1","2","0","0","0","0","0","1","0","29","24","82.8","9","3","0","3","1","0","0","0","0","1","0","0","0","2","2","0","0","0","6","4","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","11","0","1","0","0"
"149","M","Oriol Romeu - SOU","WW","TOT Sat 3:00PM","216.84","216.84","1","1","79","0","0","0","1","1","1.0","0","0","3","3","0","8","0","1","0","0","0","0","0","0","0","43","36","83.7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","6","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","1","0","10","0","0","1","0"
"150","M","Rodwell, Jack - SUN","FA","@CHE Sat 3:00PM","215.93","215.93","1","0","71","0","0","3","4","1","0.3","0","0","2","2","0","13","2","0","1","0","0","0","0","1","0","37","25","67.6","12","0","0","0","0","0","0","0","0","1","0","2","2","1","1","0","0","0","6","2","3","0","0","0","0","0","0","13","1","0","0","0","0","0","0","0","0","7","0","0","1","0"
"151","F","Long, Shane - SOU","FA","TOT Sat 3:00PM","214.7","214.7","1","1","90","0","0","1","5","1","0.2","0","1","0","0","0","15","2","3","0","0","0","0","0","0","0","22","11","50.0","7","2","0","2","0","0","2","0","0","0","0","1","1","0","0","0","0","0","4","6","1","5","0","1","0","0","0","15","0","0","0","0","0","0","0","1","0","12","0","0","1","0"
"152","F","Wickham, Connor - CRY","FA","@STK Sat 3:00PM","214.59","214.59","1","1","89","0","0","0","2","2","1.0","0","0","0","0","0","13","2","2","0","0","0","0","0","0","0","22","13","59.1","1","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","7","10","6","7","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","15","1","1","0","0"
"153","M","Brady, Robbie - NOR","WW","@MUN Sat 3:00PM","213.61","213.61","1","1","90","0","0","1","1","0","0.0","0","1","2","2","0","16","0","0","0","0","0","0","0","0","0","23","14","60.9","4","4","1","3","2","1","2","0","0","0","0","1","1","0","0","0","0","0","3","4","1","1","0","0","0","0","0","16","0","0","0","0","0","0","0","1","0","15","0","0","0","1"
"154","F","Rondón, Salomón - WBA","WW","BOUR Sat 3:00PM","213.53","213.53","1","1","89","0","1","1","1","0","0.0","0","0","0","0","0","18","2","2","0","0","0","0","0","0","0","15","8","53.3","3","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","4","9","2","2","1","0","0","0","0","18","0","1","0","0","0","0","0","2","0","28","0","0","0","1"
"155","D","McAuley, Gareth - WBA","FA","BOUR Sat 3:00PM","212.58","212.58","1","1","90","0","0","0","0","0","0","0","0","0","0","0","5","2","1","0","0","0","0","0","0","0","12","7","58.3","1","0","0","0","0","0","0","2","0","4","2","5","5","0","0","0","0","1","3","4","3","2","0","0","0","0","0","5","0","0","0","0","0","0","0","2","28","28","0","0","0","1"
"156","D","Lescott, Joleon - AVL","FA","@NEW Sat 5:30PM","211.9","211.9","1","1","90","0","0","0","0","0","0","0","0","1","1","0","6","1","0","0","0","0","0","0","0","0","39","35","89.7","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","2","4","1","1","0","0","0","0","0","7","0","0","0","0","0","0","0","2","8","8","0","0","1","0"
"157","M","Abdi, Almen - WAT","FA","LIV Sun 1:30PM","211.47","211.47","1","1","69","0","0","1","2","1","0.5","0","1","1","0","0","6","1","0","0","0","0","0","0","0","0","39","38","97.4","11","0","0","0","0","0","1","1","0","0","0","4","3","0","0","0","0","0","2","5","1","1","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","10","1","1","0","0"
"158","D","Bertrand, Ryan - SOU","FA","TOT Sat 3:00PM","210.57","210.57","1","1","90","0","0","0","0","0","0","0","0","2","2","0","17","2","0","0","0","0","0","0","0","0","23","13","56.5","7","2","0","2","0","0","2","0","0","1","0","2","1","1","0","0","1","0","2","7","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","1","0","12","0","0","1","0"
"159","F","Jerome, Cameron - NOR","FA","@MUN Sat 3:00PM","209.79","209.79","1","1","90","0","0","1","1","0","0.0","0","0","0","0","0","11","1","0","0","0","0","0","0","0","1","19","15","78.9","10","3","0","3","0","0","3","1","0","0","0","1","0","0","0","0","0","0","2","7","2","6","0","1","0","0","0","12","0","0","0","0","0","0","0","1","0","15","0","0","0","1"
"160","M","Davis, Steven - SOU","FA","TOT Sat 3:00PM","208.87","208.87","1","1","67","0","0","1","1","1","1.0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","38","33","86.8","12","4","2","2","2","1","1","0","0","0","0","2","2","0","0","0","0","0","1","2","1","0","0","0","0","0","0","11","0","1","0","0","0","0","0","1","0","7","0","0","1","0"
"161","M","Wijnaldum, Georginio - NEW","FA","AVL Sat 5:30PM","208.74","208.74","1","1","90","0","0","0","1","0","0.0","0","1","0","0","0","13","0","2","0","0","0","0","0","0","0","27","20","74.1","4","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","0","0","3","5","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","20","0","1","0","0"
"162","M","McClean, James - WBA","FA","BOUR Sat 3:00PM","207.69","207.69","1","1","90","0","0","1","0","0","0","0","0","3","2","0","12","0","0","0","0","0","0","0","0","0","16","11","68.8","5","3","0","3","0","0","0","0","0","0","0","3","2","1","0","0","0","0","3","6","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","2","0","28","0","0","0","1"
"163","F","Deulofeu, Gerard - EVE","FA","LEIC Sat 3:00PM","207.61","207.61","1","1","69","0","1","1","0","0","0","0","0","0","0","0","21","2","1","0","0","0","0","0","0","0","33","20","60.6","6","1","1","0","0","0","0","0","0","0","0","1","1","5","2","0","0","0","3","6","0","0","1","0","0","0","0","21","0","1","0","0","0","0","0","1","0","6","0","0","0","1"
"164","D","Olsson, Martin - NOR","FA","@MUN Sat 3:00PM","206.69","206.69","1","1","90","0","0","0","0","0","0","0","0","2","1","0","9","1","2","0","0","0","0","0","0","0","16","11","68.8","3","3","0","3","0","0","0","0","0","1","0","5","3","1","0","0","0","1","5","4","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","15","15","0","0","0","1"
"165","D","Ogbonna, Angelo - WHU","FA","@SWA Sun 4:00PM","205.82","205.82","1","1","90","0","0","1","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","22","18","81.8","1","0","0","0","0","0","0","1","0","1","0","7","6","0","0","0","0","1","4","4","3","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","12","12","1","0","0","1"
"166","D","Cathcart, Craig - WAT","FA","LIV Sun 1:30PM","204.59","204.59","1","1","90","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","22","13","59.1","2","0","0","0","0","0","0","1","0","0","0","5","5","1","1","0","0","1","5","1","4","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","14","14","1","1","0","0"
"167","F","Ayew, Jordan - AVL","WW","@NEW Sat 5:30PM","203.87","203.87","1","1","90","0","0","1","1","0","0.0","0","1","4","4","0","8","0","1","0","0","0","0","0","0","0","23","20","87.0","6","1","0","1","0","0","0","0","0","1","0","0","0","3","2","0","0","0","8","4","1","2","0","0","0","0","0","8","0","0","0","0","0","0","0","2","0","8","0","0","1","0"
"168","M","Britton, Leon - SWA","FA","WHU Sun 4:00PM","202.93","202.93","1","1","75","0","0","0","0","0","0","0","0","3","2","0","5","0","2","0","0","0","0","0","0","0","42","39","92.9","1","0","0","0","0","0","0","0","0","4","1","1","1","1","1","0","0","0","6","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","1","0","8","0","0","1","0"
"169","F","Watmore, Duncan - SUN","WW","@CHE Sat 3:00PM","202.82","202.82","1","1","90","0","0","2","1","0","0.0","0","0","0","0","0","14","0","2","0","0","0","0","0","0","1","17","14","82.4","8","2","1","1","0","0","1","0","0","0","0","0","0","3","0","0","0","0","3","8","1","2","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","13","0","0","1","0"
"170","F","Pedro - CHE","WW","SUN Sat 3:00PM","202.75","202.75","1","0","59","0","1","2","1","0","0.0","0","1","1","1","0","17","0","2","0","0","0","0","0","0","0","32","24","75.0","5","5","2","3","0","0","0","0","0","0","0","1","1","2","2","0","0","0","5","5","0","1","1","0","0","0","0","17","1","0","0","0","0","0","0","2","0","7","0","0","0","0"
"171","M","Antonio, Michail - WHU","WW","@SWA Sun 4:00PM","201.15","201.15","1","1","83","0","0","2","5","2","0.4","0","2","1","0","0","15","0","0","0","0","0","0","0","0","1","8","6","75.0","3","6","3","3","0","0","2","0","0","1","0","0","0","7","4","0","0","0","6","7","1","1","0","0","0","0","0","15","0","1","0","0","0","0","0","0","0","11","1","0","0","1"
"172","M","Song, Alexandre - WHU","WW","@SWA Sun 4:00PM","197.67","197.67","1","1","64","0","0","0","1","0","0.0","0","1","4","4","0","14","1","2","0","0","0","0","0","0","0","33","22","66.7","7","1","0","1","0","0","0","0","0","3","0","1","1","1","1","0","0","0","7","4","0","0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","5","1","0","0","1"
"173","M","Sinclair, Scott - AVL","FA","@NEW Sat 5:30PM","197.38","197.38","1","1","87","0","0","2","2","1","0.5","0","0","0","0","0","14","0","0","0","0","0","0","0","0","1","16","14","87.5","10","2","0","2","0","0","0","0","0","0","0","0","0","6","2","0","0","0","2","7","0","1","0","1","0","0","0","14","0","1","0","0","0","0","0","2","0","6","0","0","1","0"
"174","M","Mahrez, Riyad - LEIC","FA","@EVE Sat 3:00PM","196.67","196.67","1","1","82","1","1","1","3","3","1.0","0","0","2","1","0","10","0","3","0","0","0","0","0","0","0","15","10","66.7","4","1","1","0","0","0","0","0","0","0","0","0","0","6","4","0","0","0","9","6","0","2","1","0","0","0","0","10","0","1","0","0","0","0","0","1","0","10","0","1","0","0"
"175","F","Cissé, Papiss Demba - NEW","FA","AVL Sat 5:30PM","196.06","196.06","1","1","72","0","0","2","3","1","0.3","0","0","2","2","0","11","1","0","0","0","0","0","0","0","3","26","19","73.1","8","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","3","4","1","2","0","0","0","0","0","11","0","1","0","0","0","0","0","1","0","15","0","1","0","0"
"176","M","Oscar - CHE","FA","SUN Sat 3:00PM","195.77","195.77","1","1","65","0","0","1","0","0","0","0","0","0","0","0","15","1","0","0","0","0","0","0","0","0","35","27","77.1","7","4","1","3","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","5","0","0","0","0","0","0","0","15","0","1","0","0","0","0","0","2","0","6","0","0","1","0"
"177","F","Bony, Wilfried - MCI","FA","@ARS Mon 8:00PM","193.46","193.46","1","1","84","1","0","0","3","2","0.7","0","1","0","0","0","8","2","1","1","0","0","0","0","0","2","19","15","78.9","5","0","0","0","0","0","1","1","0","0","0","2","1","0","0","0","0","0","3","8","2","4","0","0","1","0","0","9","0","1","0","0","0","0","0","0","0","9","0","1","0","0"
"178","F","King, Joshua - BOUR","FA","@WBA Sat 3:00PM","193.1","193.1","1","1","65","1","0","2","2","1","0.5","0","0","1","1","0","17","1","3","0","0","0","0","0","0","1","15","9","60.0","2","2","1","1","0","0","0","0","0","0","0","1","1","7","4","0","0","0","9","10","1","0","0","0","0","0","0","17","0","1","0","0","0","0","0","1","0","9","0","1","0","0"
"179","D","Yoshida, Maya - SOU","FA","TOT Sat 3:00PM","191.76","191.76","1","1","67","0","0","0","0","0","0","0","0","0","0","0","9","0","2","0","0","0","0","0","0","0","33","25","75.8","3","0","0","0","0","0","0","2","0","0","0","9","7","0","0","0","0","0","3","1","1","0","0","0","0","0","0","11","0","1","0","0","0","0","0","1","7","7","0","0","1","0"
"180","F","Vardy, Jamie - LEIC","FA","@EVE Sat 3:00PM","190.59","190.59","1","1","88","1","0","0","1","1","1.0","0","0","1","1","0","9","3","2","1","0","0","0","0","0","0","17","10","58.8","5","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","5","7","2","1","0","0","1","0","0","10","0","1","0","0","0","0","0","1","0","11","0","1","0","0"
"181","D","Bassong, Sebastien - NOR","FA","@MUN Sat 3:00PM","189.9","189.9","1","1","90","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","20","18","90.0","1","0","0","0","0","0","0","1","0","2","0","8","6","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","15","15","0","0","0","1"
"182","D","Dann, Scott - CRY","FA","@STK Sat 3:00PM","188.85","188.85","1","1","90","0","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","13","11","84.6","5","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","1","3","3","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","15","15","1","1","0","0"
"183","M","Ayew, André - SWA","FA","WHU Sun 4:00PM","186.95","186.95","1","1","83","0","0","0","1","0","0.0","0","0","1","0","0","5","3","1","0","0","0","1","0","0","2","22","21","95.5","7","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","4","8","1","2","0","0","0","0","0","5","0","1","0","0","0","0","0","1","0","11","0","0","1","0"
"184","M","de Jong, Siem - NEW","FA","AVL Sat 5:30PM","185.64","185.64","1","1","63","0","0","0","1","0","0.0","0","1","1","1","0","14","1","1","0","0","0","0","0","0","0","28","18","64.3","6","1","0","1","1","0","1","0","0","1","0","0","0","2","0","0","0","1","2","5","0","2","0","0","0","0","0","14","0","1","0","0","0","0","0","1","0","14","0","1","0","0"
"185","M","Carroll, Tom - TOT","FA","@SOU Sat 3:00PM","184.82","184.82","1","1","69","0","0","2","0","0","0","0","0","0","0","0","10","4","0","1","0","0","0","0","0","0","33","27","81.8","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","6","1","0","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","5","0","0","1","0"
"186","F","Fletcher, Steven - SUN","FA","@CHE Sat 3:00PM","183.79","183.79","1","1","72","0","0","1","1","0","0.0","0","1","0","0","0","10","0","1","0","0","0","0","0","0","1","19","15","78.9","7","2","0","2","0","0","1","0","0","0","0","0","0","3","2","0","0","0","3","11","0","8","0","0","0","0","0","10","0","1","0","0","0","0","0","1","0","8","0","0","1","0"
"187","D","Huth, Robert - LEIC","FA","@EVE Sat 3:00PM","181.62","181.62","1","1","90","0","0","0","1","0","0.0","0","1","1","0","0","5","3","0","1","0","0","0","0","0","0","13","8","61.5","1","0","0","0","0","0","0","2","0","1","0","7","2","0","0","0","0","0","3","4","2","1","0","0","0","0","0","10","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"188","M","Pereira, Andreas - MUN","WW","NOR Sat 3:00PM","178.81","178.81","1","0","59","0","0","0","0","0","0","0","0","0","0","0","11","1","1","1","0","0","0","0","0","0","21","17","81.0","5","9","2","7","3","0","2","0","0","1","0","0","0","3","3","0","0","0","4","5","0","1","0","0","0","0","0","11","1","0","0","0","0","0","0","1","0","8","0","0","0","0"
"189","M","Afellay, Ibrahim - STK","WW","CRY Sat 3:00PM","175.9","175.9","1","1","66","0","0","1","1","0","0.0","0","1","0","0","0","9","1","1","1","0","0","0","0","0","0","21","19","90.5","6","3","0","3","0","0","2","0","0","1","0","0","0","2","1","0","0","0","2","5","0","1","0","0","0","0","0","9","0","1","0","0","0","0","0","0","0","14","1","0","0","1"
"190","D","Morgan, Wes - LEIC","FA","@EVE Sat 3:00PM","175.58","175.58","1","1","90","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","12","7","58.3","0","0","0","0","0","0","0","0","0","5","0","6","4","1","1","0","0","1","3","2","2","2","0","0","0","0","0","8","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"191","M","Routledge, Wayne - SWA","FA","WHU Sun 4:00PM","173.71","173.71","1","1","76","0","0","2","1","1","1.0","0","0","0","0","0","13","4","1","0","0","0","0","0","0","1","17","12","70.6","4","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","2","5","1","0","0","1","0","0","0","13","0","1","0","0","0","0","0","1","0","8","0","0","1","0"
"192","M","Fàbregas, Cesc - CHE","FA","SUN Sat 3:00PM","159.78","159.78","1","0","37","0","0","1","1","1","1.0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","37","29","78.4","9","1","0","1","0","0","0","0","0","0","0","1","1","2","1","0","0","0","3","4","2","1","1","0","0","0","0","10","1","0","0","0","0","0","0","0","0","3","0","0","0","0"
"193","F","Gestede, Rudy - AVL","WW","@NEW Sat 5:30PM","158.63","158.63","1","1","57","0","0","0","2","0","0.0","0","0","0","0","0","9","1","1","0","0","0","0","0","0","1","19","12","63.2","5","1","0","1","0","0","0","1","0","0","0","2","1","0","0","0","0","0","8","6","7","5","0","0","0","0","0","10","0","1","0","0","0","0","0","2","0","4","0","0","0","0"
"194","M","King, Andy - LEIC","FA","@EVE Sat 3:00PM","157.63","157.63","1","0","73","0","0","0","0","0","0","0","0","3","3","0","8","0","0","0","0","0","0","0","0","0","19","12","63.2","4","1","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1","4","1","1","1","0","0","0","0","0","8","1","0","0","0","0","0","0","1","0","10","0","1","0","0"
"195","F","Borini, Fabio - SUN","FA","@CHE Sat 3:00PM","156.68","156.68","1","1","57","0","0","0","2","0","0.0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","19","13","68.4","7","2","1","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","2","9","0","2","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","8","0","0","0","0"
"196","F","Campbell, Joel - ARS","WW","MCI Mon 8:00PM","150.69","150.69","1","1","64","0","0","1","0","0","0","0","0","1","0","0","8","1","2","0","0","0","0","0","0","1","16","11","68.8","5","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","15","1","1","0","0"
"197","F","Sterling, Raheem - MCI","FA","@ARS Mon 8:00PM","149.94","149.94","1","1","45","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","1","31","29","93.5","15","0","0","0","0","0","0","0","0","1","0","1","1","2","1","0","0","0","3","3","0","1","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","3","0","0","0","0"
"198","M","Van Ginkel, Marco - STK","FA","CRY Sat 3:00PM","148.92","148.92","1","1","56","0","0","0","1","0","0.0","0","0","2","1","0","3","0","1","0","0","0","0","0","0","0","26","24","92.3","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","4","3","1","1","0","1","0","0","0","3","0","1","0","0","0","0","0","0","0","10","0","0","0","0"
"199","F","Walcott, Theo - ARS","FA","MCI Mon 8:00PM","141.64","141.64","1","1","64","0","0","0","0","0","0","0","0","0","0","0","7","0","2","0","0","0","0","0","0","2","14","9","64.3","2","1","0","1","1","0","0","0","0","2","0","1","1","1","1","0","1","0","3","0","0","0","0","0","0","0","0","7","0","1","0","0","0","1","0","0","0","15","1","1","0","0"
"200","D","Terry, John - CHE","FA","SUN Sat 3:00PM","140.93","140.93","1","1","53","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","27","25","92.6","2","0","0","0","0","0","0","0","0","2","0","2","1","0","0","0","0","0","2","3","1","1","0","0","0","0","0","3","0","1","0","0","0","0","0","2","6","6","0","0","0","0"
"201","D","Wisdom, Andre - NOR","FA","@MUN Sat 3:00PM","129.8","129.8","1","1","45","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","25","20","80.0","5","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","1","7","7","0","0","0","0"
"202","D","Bennett, Ryan - NOR","FA","@MUN Sat 3:00PM","122.71","122.71","1","0","45","0","0","0","1","1","1.0","0","0","2","2","0","4","0","0","0","0","0","0","0","0","0","14","10","71.4","3","0","0","0","0","0","0","0","0","1","0","5","5","0","0","0","0","0","4","0","2","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","8","8","0","0","0","0"
"203","M","Delph, Fabian - MCI","FA","@ARS Mon 8:00PM","119","119","1","0","45","0","0","0","1","0","0.0","0","0","1","0","0","3","1","0","0","0","0","0","0","0","0","17","17","100.0","6","1","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","4","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","1","0","10","0","0","0","0"
"204","M","Carles Gil - AVL","FA","@NEW Sat 5:30PM","117.95","117.95","1","0","33","0","0","0","2","0","0.0","0","1","1","0","0","8","0","1","0","0","0","0","0","0","0","19","18","94.7","8","3","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","4","0","0","0","0"
"205","F","Murray, Glenn - BOUR","FA","@WBA Sat 3:00PM","106.6","106.6","1","0","25","0","0","0","2","0","0.0","0","0","1","1","0","11","2","1","0","0","0","0","0","0","0","10","6","60.0","4","2","1","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","7","7","3","1","0","1","0","0","0","11","1","0","0","0","0","0","0","0","0","2","0","0","0","0"
"206","M","Johnson, Adam - SUN","FA","@CHE Sat 3:00PM","102.74","102.74","1","0","33","0","0","0","1","0","0.0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","19","14","73.7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","5","0","0","0","0"
"207","D","Gibbs, Kieran - ARS","FA","MCI Mon 8:00PM","96.86","96.86","1","0","26","0","0","0","1","0","0.0","0","0","2","1","0","7","0","1","0","0","0","0","0","0","0","14","12","85.7","6","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","1","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","3","3","0","0","0","0"
"208","M","Adam, Charlie - STK","FA","CRY Sat 3:00PM","89.67","89.67","1","0","22","0","0","0","1","0","0.0","0","1","1","1","0","8","0","0","0","0","0","0","0","0","0","12","8","66.7","2","4","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","10","0","0","0","0"
"209","M","Oxlade-Chamberlain, Alex - ARS","FA","MCI Mon 8:00PM","88","88","1","0","26","0","0","1","1","1","1.0","0","0","1","1","0","4","1","0","0","0","0","0","0","0","0","11","11","100.0","5","2","1","1","1","0","2","0","0","0","0","0","0","1","1","0","0","0","2","3","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","3","0","0","0","0"
"210","M","Hazard, Eden - CHE","FA","SUN Sat 3:00PM","87.75","87.75","1","1","31","0","0","0","1","0","0.0","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","12","9","75.0","6","1","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","2","3","0","1","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","2","0","0","0","0"
"211","F","Diouf, Mame Biram - STK","FA","CRY Sat 3:00PM","87.33","87.33","1","0","34","0","0","1","3","2","0.7","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","3","2","66.7","1","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","5","0","4","0","1","0","0","0","5","1","0","0","0","0","0","0","0","0","14","0","0","0","0"
"212","M","Guédioura, Adlène - WAT","WW","LIV Sun 1:30PM","84.67","84.67","1","0","21","0","0","0","1","1","1.0","0","0","0","0","0","7","2","0","0","0","0","0","0","0","0","15","10","66.7","3","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","5","1","1","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","4","0","0","0","0"
"213","F","Remy, Loïc - CHE","FA","SUN Sat 3:00PM","82.39","82.39","1","0","25","1","0","0","2","1","0.5","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","9","8","88.9","5","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","4","2","1","1","0","0","1","0","0","4","1","0","0","0","0","0","0","0","0","3","0","0","0","0"
"214","M","Lingard, Jesse - MUN","FA","NOR Sat 3:00PM","80.91","80.91","1","1","31","0","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","11","10","90.9","3","0","0","0","0","0","0","0","0","2","0","0","0","2","2","0","0","0","3","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","1","0","3","0","0","0","0"
"215","M","Tadic, Dusan - SOU","FA","TOT Sat 3:00PM","80.67","80.67","1","0","23","0","0","2","0","0","0","0","0","1","1","0","6","0","0","0","0","0","0","0","0","0","12","8","66.7","6","2","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","5","0","0","0","0"
"216","F","Pellè, Graziano - SOU","FA","TOT Sat 3:00PM","79.54","79.54","1","0","23","0","0","2","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","13","7","53.8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","2","0","1","0","0","0","0","7","1","0","0","0","0","0","0","0","0","5","0","0","0","0"
"217","F","Ayoze Pérez - NEW","FA","AVL Sat 5:30PM","78.6","78.6","1","0","27","1","0","0","1","1","1.0","0","0","1","1","0","4","3","0","1","0","0","0","0","0","0","5","3","60.0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","7","0","2","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","6","0","0","0","0"
"218","M","Ibe, Jordon - LIV","FA","@WAT Sun 1:30PM","76.8","76.8","1","0","18","0","0","1","1","0","0.0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","8","80.0","8","1","0","1","1","0","1","0","0","0","0","0","0","4","3","0","0","0","3","1","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","1","0","2","0","0","0","0"
"219","F","Valencia, Enner - WHU","FA","@SWA Sun 4:00PM","75.33","75.33","1","0","26","0","0","0","3","2","0.7","0","0","1","1","0","3","0","1","0","0","0","0","0","0","0","6","4","66.7","1","0","0","0","0","0","1","1","1","2","0","1","1","1","0","0","1","0","2","2","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","7","0","0","0","0"
"220","M,F","De Bruyne, Kevin - MCI","WW","@ARS Mon 8:00PM","73.6","73.6","1","0","22","0","0","2","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","5","3","60.0","0","6","2","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","1","0","6","0","0","0","0"
