Team,Name,6S,A,A/90M,A/G,ABS,ACr,AFKG,AHW,AL,AOG,APKG,APL,APa,AR,ASOP,ASh,AW,BCC,BCM,BCS,BCr,BS,CC,CF,CF.1,CIB,CK,CS,CSD,CSF,CSLM,CSM,ClA,ClS,CoA,CoS,Cr,DL,DP,DPt,DW,FC,FC/G,FKG,FKM,FKS,FS,FS/G,G,G/90M,G/G,GA,GAD,GAF,GAIB,GAM,GAOB,GON,GP,GS,HB,HCA,HCS,HT,Int,IntB,L,Min,OO,Off,Off/90M,Off/G,PKA,PKD,PKF,PKG,PKGA,PKM,PKS,PL,PLC,Pa,Pc%,Pen,Player,Pos,Pt/90M,Pt/G,Pts,Pu,RC,RCR,SA,SB,SFTP,SOG,SOP,SYC,Sh,Sh/90M,Sh/G,ShA,ShA.1,ShG/90M,ShG/G,Sm,Sta,SubOff,SubOn,Sv,Sv%,SvIB,SvOB,T,TLM,Tk,TkW,W,YC
LIV,"Henderson, Jordan",0,1,1.7,1,0,1,0,0,1,0,0,0,35,0,0,1,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,1,2,2,3,2,0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,2,0,0,52,,0,0,0,0,0,,0,,0,,9,9,41,85.4,0,"Henderson, Jordan - LIV",M,1.7,1,1,,0,0,0,0,10,0,1,0,1,1.7,1,0,4,0,0,,FA,1,0,,,,,0,0,2,1,0,0
MCI,"Kompany, Vincent",0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,3,0,5,3,2,2,0,0,0,1,1,1,1,1,0,0,0,,0,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,7,5,23,82.6,0,"Kompany, Vincent - MCI",D,1,1,1,,0,0,1,0,1,1,0,0,1,1,1,10,10,1,1,,FA,0,0,,,,,0,0,1,0,1,1
LEIC,"Schlupp, Jeffrey",0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,5,0,0,0,0,0,1,1,0,0,0,1,1,0,,0,,0,1,1,0,,,0,3,0,0,90,,0,0,0,0,0,,0,,0,,10,10,17,70.6,0,"Schlupp, Jeffrey - LEIC",M,0,0,0,,0,0,0,1,7,0,0,0,1,1,1,10,10,0,0,,FA,0,0,,,,,0,0,2,2,1,0
WHU,"KouyatÌ©, Cheikhou",0,1,1.2,1,0,0,0,0,3,0,0,0,22,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,6,0,0,7,0,0,0,0,0,2,2,0,0,0,2,0,0,,2,,0,1,1,0,,,0,0,0,1,76,,0,0,0,0,0,,0,,0,,11,11,27,81.5,0,"KouyatÌ©, Cheikhou - WHU",M,1.2,1,1,,0,0,0,0,2,0,0,0,1,1.2,1,0,10,0,0,,FA,1,0,,,,,0,0,1,1,0,0
MCI,"Navas, JesÌ_s",0,0,0,0,0,0,0,0,3,0,0,0,24,0,0,3,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,2,2,3,2,3,5,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,65,,0,0,0,0,0,,0,,0,,9,9,28,85.7,0,"Navas, JesÌ_s - MCI",M,0,0,0,,0,0,0,0,15,0,0,0,1,1.4,1,0,4,0,0,,FA,1,0,,,,,0,0,2,1,1,0
EVE,"KonÌ©, Arouna",0,1,1.1,1,0,1,0,0,4,0,0,0,23,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,80,,0,0,0,0,0,,0,,0,,7,7,26,88.5,0,"KonÌ©, Arouna - EVE",F,1.1,1,1,,0,0,0,1,8,0,0,0,1,1.1,1,0,14,0,0,,FA,1,0,,,,,0,0,0,0,1,0
WBA,"McAuley, Gareth",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,6,0,0,0,1,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,2,0,0,90,,0,0,0,0,0,,0,,0,,4,3,12,75,0,"McAuley, Gareth - WBA",D,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,16,16,0,0,,FA,0,0,,,,,1,0,2,1,0,0
BOUR,"Wilson, Callum",0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,8,0,3,3,3,3,0,0,0,1,1,0,0,0,1,0,1,,0,,0,1,1,0,,,0,0,0,1,90,,0,0,0,0,0,,0,,0,,16,16,13,53.8,0,"Wilson, Callum - BOUR",F,0,0,0,,0,0,0,1,3,0,0,0,1,1,1,0,18,0,0,,FA,0,0,,,,,0,0,1,1,0,0
SWA,"Ayew, AndrÌ©",0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6,0,5,2,2,2,0,0,0,0,0,1,1.3,1,0,0,0,,0,,0,1,1,0,,,0,1,0,0,72,,0,0,0,0,0,,0,,0,,8,8,30,86.7,0,"Ayew, AndrÌ© - SWA",M,1.3,1,1,,0,0,0.3,0,12,1,0,0,3,3.8,3,0,4,1.3,1,,FA,1,0,,,,,0,0,1,1,1,1
NEW,"Wijnaldum, Georginio",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,0,0,1,90,,0,0,0,0,0,,0,,0,,12,12,23,78.3,0,"Wijnaldum, Georginio - NEW",M,0,0,0,,0,0,0,0,2,0,0,0,1,1,1,0,19,0,0,,FA,0,0,,,,,0,0,1,1,0,0
LEIC,"King, Andy",0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,1,2,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,3,0,1,5,1,1,0,0,0,1,1,0,0,0,1,0,0,,1,,0,1,1,0,,,0,2,1,0,90,,0,0,0,0,0,,0,,0,,6,6,26,76.9,0,"King, Andy - LEIC",M,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,,FA,0,0,,,,,0,0,2,1,1,0
WBA,"Lambert, Rickie",0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7,0,4,5,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,69,,0,0,0,0,0,,0,,0,,15,15,26,57.7,0,"Lambert, Rickie - WBA",F,0,0,0,,0,0,0,1,6,0,0,0,2,2.6,2,0,13,0,0,,FA,1,0,,,,,1,0,0,0,0,1
SUN,"Defoe, Jermain",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,3,0,3,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,7,7,26,80.8,0,"Defoe, Jermain - SUN",F,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,0,18,0,0,,FA,0,0,,,,,0,0,1,1,0,0
SWA,"Gomis, BafÌ©timbi",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,4,0,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,,0,,0,1,1,0,,,0,0,0,0,90,,3,3,3,0,0,,0,,0,,7,7,25,96,0,"Gomis, BafÌ©timbi - SWA",F,1,1,1,,0,0,1,0,5,1,0,0,1,1,1,0,4,1,1,,FA,0,0,,,,,0,0,0,0,1,0
LEIC,"Huth, Robert",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,1,0,0,90,,0,0,0,0,0,,0,,0,,9,4,14,78.6,0,"Huth, Robert - LEIC",D,0,0,0,,0,0,1,0,1,1,0,0,1,1,1,10,10,1,1,,FA,0,0,,,,,0,0,1,0,1,0
SUN,"Fletcher, Steven",0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,12,0,2,5,2,2,0,0,0,1,1,0,0,0,3,0,3,,0,,0,1,1,0,,,0,1,0,1,70,,0,0,0,0,0,,0,,0,,15,15,17,47.1,0,"Fletcher, Steven - SUN",F,0,0,0,,0,0,0,0,0,0,0,0,1,1.3,1,0,13,0,0,,FA,1,0,,,,,0,0,1,1,0,0
AVL,"Veretout, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,,1,,0,1,1,0,,,0,1,0,1,78,,0,0,0,0,0,,0,,0,,11,11,29,82.8,0,"Veretout, Jordan - AVL",M,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,,WW,1,0,,,,,0,0,1,1,0,0
LEIC,"de Laet, Ritchie",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,4,2,0,0,1,4,0,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,1,0,0,66,,0,0,0,0,0,,0,,0,,14,12,21,61.9,0,"de Laet, Ritchie - LEIC",D,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,9,9,0,0,,FA,1,0,,,,,0,0,3,3,1,0
SOU,Oriol Romeu,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,2,2,0,0,0,0,0,0,0,0,1,0,0,,1,,0,1,0,0,,,0,1,0,0,45,,0,0,0,0,0,,0,,0,,5,5,47,89.4,0,Oriol Romeu - SOU,M,0,0,0,,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,,WW,0,1,,,,,0,0,0,0,0,1
NEW,"Obertan, Gabriel",0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,5,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,,2,,0,1,1,0,,,0,1,0,1,82,,0,0,0,0,0,,0,,0,,5,5,23,87,0,"Obertan, Gabriel - NEW",M,0,0,0,,0,0,1,0,5,2,0,0,2,2.2,2,0,15,2.2,2,,FA,1,0,,,,,0,0,0,0,0,0
NOR,"Jerome, Cameron",0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,0,10,0,0,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,68,,1,1.3,1,0,0,,0,,0,,17,17,19,57.9,0,"Jerome, Cameron - NOR",F,0,0,0,,0,0,0,0,6,0,0,0,2,2.6,2,0,5,0,0,,FA,1,0,,,,,0,0,2,1,1,0
WHU,"Sakho, Diafra",0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,2,1,1,0,0,0,1,1,0,0,0,2,0,2,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,10,10,14,64.3,0,"Sakho, Diafra - WHU",F,0,0,0,,0,0,0.7,0,4,2,0,0,3,3,3,0,10,2,2,,FA,0,0,,,,,0,0,0,0,0,0
SOU,"Long, Shane",0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,6,0,0,0,0,0,2,2,0,0,0,2,0,0,,2,,0,1,1,0,,,0,1,0,1,72,,0,0,0,0,0,,0,,0,,13,13,20,65,0,"Long, Shane - SOU",F,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,,FA,1,0,,,,,0,0,2,2,0,0
LEIC,"Morgan, Wes",0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,7,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,3,0,0,90,,0,0,0,0,0,,0,,0,,3,2,12,83.3,0,"Morgan, Wes - LEIC",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,10,10,0,0,,FA,0,0,,,,,0,0,0,0,1,0
WHU,"Obiang, Pedro",0,0,0,0,0,0,0,0,1,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,0,0,,,0,0,0,0,45,,0,0,0,0,0,,0,,0,,7,7,38,84.2,0,"Obiang, Pedro - WHU",M,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,,FA,0,1,,,,,0,0,3,2,0,0
STK,"Van Ginkel, Marco",0,0,0,0,0,1,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,1,1,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,0,0,0,59,,0,0,0,0,0,,0,,0,,7,7,30,80,0,"Van Ginkel, Marco - STK",M,0,0,0,,0,0,0,1,6,0,0,0,2,3.1,2,0,9,0,0,,FA,1,0,,,,,0,0,2,2,0,0
LIV,"Ibe, Jordon",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,7,3,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,70,,0,0,0,0,0,,0,,0,,12,12,15,80,0,"Ibe, Jordon - LIV",M,0,0,0,,0,0,0,0,4,0,0,0,2,2.6,2,0,8,0,0,,FA,1,0,,,,,0,0,0,0,1,0
BOUR,"King, Joshua",0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,1,1,7,0,1,5,1,1,0,0,0,0,0,0,0,0,1,0,1,,0,,0,1,1,0,,,0,0,0,1,61,,0,0,0,0,0,,0,,0,,10,10,18,77.8,0,"King, Joshua - BOUR",F,0,0,0,,0,0,0,0,6,0,0,0,1,1.5,1,0,10,0,0,,FA,1,0,,,,,0,0,1,1,0,0
AVL,"Agbonlahor, Gabriel",0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,9,0,3,1,3,3,0,0,0,1,1,0,0,0,1,0,1,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,7,7,8,87.5,0,"Agbonlahor, Gabriel - AVL",F,0,0,0,,0,0,1,0,3,1,0,0,1,1,1,0,9,1,1,,FA,0,0,,,,,0,0,0,0,0,0
CHE,Ramires,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,6,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,,1,,0,1,1,0,,,0,2,0,1,64,,1,1.4,1,0,0,,0,,0,,13,12,19,57.9,0,Ramires - CHE,M,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,,FA,1,0,,,,,0,0,2,1,0,0
LEIC,"Okazaki, Shinji",0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,4,7,1,1,0,0,0,2,2,1,1.5,1,1,0,1,,0,,0,1,1,0,,,0,0,0,0,62,,1,1.5,1,0,0,,0,,0,,7,7,11,72.7,0,"Okazaki, Shinji - LEIC",F,1.5,1,1,,0,0,1,0,5,2,0,0,2,2.9,2,0,9,2.9,2,,WW,1,0,,,,,0,0,4,3,1,1
TOT,"Kane, Harry",0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,9,0,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,64,,1,1.4,1,0,0,,0,,0,,10,10,16,62.5,0,"Kane, Harry - TOT",F,0,0,0,,0,0,1,0,4,1,0,0,1,1.4,1,0,8,1.4,1,,FA,1,0,,,,,1,0,1,1,0,0
MUN,"Carrick, Michael",0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,60,,0,0,0,0,0,,0,,0,,3,3,36,91.7,0,"Carrick, Michael - MUN",M,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,,FA,1,0,,,,,0,0,2,0,1,0
NEW,"CissÌ©, Papiss Demba",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,,0,,0,1,1,0,,,0,0,0,0,54,,1,1.7,1,0,0,,0,,0,,15,15,21,57.1,0,"CissÌ©, Papiss Demba - NEW",F,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,,FA,1,0,,,,,0,0,0,0,0,0
WBA,"Gardner, Craig",0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,1,1,1,0,0,5,4,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,62,,0,0,0,0,0,,0,,0,,11,11,13,53.8,0,"Gardner, Craig - WBA",M,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,,FA,1,0,,,,,1,0,0,0,0,0
SOU,"Tadic, Dusan",0,0,0,0,0,2,0,0,1,0,0,0,11,0,0,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,6,3,0,1,3,1,1,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,0,0,0,45,,0,0,0,0,0,,0,,0,,12,12,16,68.8,0,"Tadic, Dusan - SOU",M,0,0,0,,0,0,0,1,6,0,0,0,1,2,1,0,6,0,0,,FA,1,0,,,,,0,0,2,1,0,0
LIV,"Can, Emre",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,8,1,1,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,0,0,,,0,1,0,0,38,,0,0,0,0,0,,0,,0,,7,7,26,80.8,0,"Can, Emre - LIV",M,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,,FA,0,1,,,,,0,0,4,4,0,0
NEW,"Janmaat, Daryl",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,2,2,8,0,10,4,4,4,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,1,1,0,41,,0,0,0,0,0,,0,,0,,13,13,13,61.5,0,"Janmaat, Daryl - NEW",D,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,7,7,0,0,,FA,0,0,,,,,0,0,1,1,0,0
MUN,"Schweinsteiger, Bastian",0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,0,0,,,0,1,1,0,30,,0,0,0,0,0,,0,,0,,5,5,35,91.4,0,"Schweinsteiger, Bastian - MUN",M,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,,WW,0,1,,,,,0,0,2,1,0,0
NEW,"Sissoko, Moussa",0,0,0,0,0,1,0,0,1,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,,0,1,1,0,,,0,1,0,0,45,,0,0,0,0,0,,0,,0,,10,10,18,77.8,0,"Sissoko, Moussa - NEW",M,0,0,0,,0,0,0,0,4,0,0,0,1,2,1,0,9,0,0,,FA,1,0,,,,,0,0,1,1,0,0
WAT,"Abdi, Almen",0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,0,0,,,0,0,0,0,35,,0,0,0,0,0,,0,,0,,3,3,30,93.3,0,"Abdi, Almen - WAT",M,0,0,0,,0,0,1,0,12,1,0,0,1,2.6,1,0,3,2.6,1,,FA,0,1,,,,,0,0,2,2,0,0
SUN,"Larsson, Sebastian",0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,1,0,0,45,,0,0,0,0,0,,0,,0,,14,14,16,43.8,0,"Larsson, Sebastian - SUN",M,0,0,0,,0,0,0,1,1,0,0,0,1,2,1,0,10,0,0,,FA,1,0,,,,,0,0,0,0,0,0
CRY,"Mutch, Jordon",0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,,1,,0,1,0,0,,,0,3,0,0,45,,0,0,0,0,0,,0,,0,,7,7,20,85,0,"Mutch, Jordon - CRY",M,0,0,0,,0,0,0,0,6,0,0,0,1,2,1,0,7,0,0,,FA,0,1,,,,,0,0,1,1,0,0
CRY,"Bolasie, Yannick",0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,2,2,5,0,1,4,1,1,0,0,0,2,2,0,0,0,1,0,0,,1,,0,1,1,0,,,0,0,0,0,45,,0,0,0,0,0,,0,,0,,12,11,11,63.6,0,"Bolasie, Yannick - CRY",M,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,,FA,1,0,,,,,0,0,0,0,0,0
AVL,"Sinclair, Scott",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,,0,1,1,0,,,0,0,0,0,59,,1,1.5,1,0,0,,0,,0,,6,6,13,92.3,0,"Sinclair, Scott - AVL",M,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,,FA,1,0,,,,,0,0,1,1,0,0
MUN,"Herrera, Ander",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,1,1,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,0,0,,,0,0,0,0,30,,0,0,0,0,0,,0,,0,,8,8,27,88.9,0,"Herrera, Ander - MUN",M,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,,FA,0,1,,,,,0,0,0,0,0,1
STK,"Ireland, Stephen",0,1,2.9,1,0,2,0,0,1,0,0,0,20,0,0,3,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,0,0,,,0,0,0,0,31,,0,0,0,0,0,,0,,0,,3,3,21,95.2,0,"Ireland, Stephen - STK",M,2.9,1,1,,0,0,0,0,9,0,0,0,1,2.9,1,0,4,0,0,,FA,0,1,,,,,0,0,2,2,0,0
STK,"Walters, Jonathan",0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,3,0,0,0,0,0,2,2,0,0,0,2,0,0,,2,,0,1,1,0,,,0,1,0,0,59,,1,1.5,1,0,0,,0,,0,,6,6,6,83.3,0,"Walters, Jonathan - STK",F,0,0,0,,0,0,0,0,4,0,0,0,1,1.5,1,0,9,0,0,,FA,1,0,,,,,0,0,0,0,0,0
NEW,"Taylor, Steven",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,0,0,,,0,1,1,0,45,,0,0,0,0,0,,0,,0,,4,4,15,73.3,0,"Taylor, Steven - NEW",D,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,,FA,0,1,,,,,0,0,0,0,0,0
CHE,"Zouma, Kurt",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,,0,1,0,0,,,0,1,0,0,45,,0,0,0,0,0,,0,,0,,7,4,11,72.7,0,"Zouma, Kurt - CHE",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,9,9,0,0,,FA,0,1,,,,,0,0,2,0,0,0
CHE,"Terry, John",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,0,0,0,45,,0,0,0,0,0,,0,,0,,1,1,12,100,0,"Terry, John - CHE",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,9,9,0,0,,FA,1,0,,,,,0,0,0,0,0,0
TOT,"Lamela, Erik",0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,2,9,0,3,2,3,3,0,0,0,0,0,0,0,0,2,0,0,,2,,0,1,0,0,,,0,0,0,0,26,,0,0,0,0,0,,0,,0,,8,8,8,75,0,"Lamela, Erik - TOT",M,0,0,0,,0,0,0,1,2,0,0,0,1,3.5,1,0,7,0,0,,FA,0,1,,,,,0,0,2,2,0,0
