Team,Name,6S,A,A/90M,A/G,ABS,ACr,AFKG,AHW,AL,AOG,APKG,APL,APa,AR,ASOP,ASh,AW,BCC,BCM,BCS,BCr,BS,CC,CF,CF.1,CIB,CK,CS,CSD,CSF,CSLM,CSM,ClA,ClS,CoA,CoS,Cr,DL,DP,DPt,DW,FC,FC/G,FKG,FKM,FKS,FS,FS/G,G,G/90M,G/G,GA,GAD,GAF,GAIB,GAM,GAOB,GON,GP,GS,HB,HCA,HCS,HT,Int,IntB,L,Min,OO,Off,Off/90M,Off/G,PKA,PKD,PKF,PKG,PKGA,PKM,PKS,PL,PLC,Pa,Pc%,Pen,Player,Pos,Pt/90M,Pt/G,Pts,Pu,RC,RCR,SA,SB,SFTP,SOG,SOP,SYC,Sh,Sh/90M,Sh/G,ShA,ShA.1,ShG/90M,ShG/G,Sm,Sta,SubOff,SubOn,Sv,Sv%,SvIB,SvOB,T,TLM,Tk,TkW,W,YC
SUN,"Defoe, Jermain",0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,3,1,1,0,0,0,2,2,1,1,1,4,0,4,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,10,10,19,73.7,0,"Defoe, Jermain - SUN",F,1,1,1,,0,0,0.7,1,4,2,0,0,3,3,3,0,20,2,2,,FA,0,0,,,,,0,0,0,0,0,0
WBA,"Dawson, Craig",0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,,0,,0,1,1,0,,,0,5,0,1,90,,0,0,0,0,0,,0,,0,,4,4,19,78.9,0,"Dawson, Craig - WBA",D,0,0,0,,0,0,0,1,1,0,0,0,1,1,1,20,20,0,0,,FA,0,0,,,,,0,0,2,2,0,0
NEW,"Wijnaldum, Georginio",0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,4,4,0,2,4,2,2,0,0,0,3,3,1,1.1,1,2,0,0,,2,,0,1,1,0,,,0,0,0,0,81,,0,0,0,0,0,,0,,0,,9,9,22,95.5,0,"Wijnaldum, Georginio - NEW",M,1.1,1,1,,0,0,0.5,1,8,1,0,0,2,2.2,2,0,11,1.1,1,,FA,1,0,,,,,1,0,0,0,0,0
AVL,"Sinclair, Scott",0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,1,0,0,0,0,3,1,3,5,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,78,,0,0,0,0,0,,0,,0,,13,13,26,80.8,0,"Sinclair, Scott - AVL",M,0,0,0,,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,,FA,1,0,,,,,0,0,2,2,1,0
CHE,Oscar,0,0,0,0,0,1,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,2,1,5,5,0,0,5,0,0,1,0,1,3,3,1,1.7,1,1,0,0,,1,,0,1,1,0,,,0,0,0,0,54,,0,0,0,0,0,,0,,0,,13,12,29,82.8,0,Oscar - CHE,M,1.7,1,1,,0,0,0.5,0,9,1,0,0,2,3.3,2,0,11,1.7,1,,FA,1,0,,,,,0,0,1,1,0,0
WAT,Jurado,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,7,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,74,,0,0,0,0,0,,0,,0,,18,18,28,57.1,0,Jurado - WAT,M,0,0,0,,0,0,0,0,6,0,0,0,1,1.2,1,0,7,0,0,,WW,1,0,,,,,1,0,4,1,0,0
WAT,"Pr�_dl, Sebastian",0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,4,0,2,8,2,2,0,0,0,1,1,0,0,0,2,2,0,,0,,0,1,1,0,,,0,6,1,0,90,,0,0,0,0,0,,0,,0,,7,6,14,57.1,0,"Pr�_dl, Sebastian - WAT",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,10,10,0,0,,FA,0,0,,,,,1,0,2,2,0,0
CRY,"Zaha, Wilfried",0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,4,2,8,0,1,7,1,1,0,0,0,3,3,1,1.3,1,1,0,0,,1,,0,1,1,0,,,0,0,0,0,72,,0,0,0,0,0,,0,,0,,10,10,14,100,0,"Zaha, Wilfried - CRY",M,1.3,1,1,,0,0,1,0,10,1,0,0,1,1.3,1,0,14,1.3,1,,FA,1,0,,,,,0,0,0,0,1,0
LIV,"Ibe, Jordon",0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,2,1,9,0,3,4,3,3,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,78,,1,1.2,1,0,0,,0,,0,,11,11,23,91.3,0,"Ibe, Jordon - LIV",M,0,0,0,,0,0,0,1,6,0,0,0,1,1.2,1,0,6,0,0,,FA,1,0,,,,,0,0,0,0,1,0
LEIC,"de Laet, Ritchie ",0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,2,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,,0,1,1,0,,,0,1,0,0,75,,0,0,0,0,0,,0,,0,,13,13,23,65.2,0,"de Laet, Ritchie - LEIC",D,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,10,10,0,0,,FA,1,0,,,,,0,0,5,5,1,0
NEW,"Cissթ, Papiss Demba",0,0,0,0,0,1,0,0,2,0,0,0,18,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,0,3,4,0,0,2,0,0,0,0,0,0,0,1,1.2,1,1,0,1,,0,,0,1,1,0,,,0,0,0,0,75,,0,0,0,0,0,,0,,0,,12,12,22,81.8,0,"Cissթ, Papiss Demba - NEW",F,1.2,1,1,,0,0,0.7,0,4,2,0,0,3,3.6,3,0,10,2.4,2,,FA,1,0,,,,,1,0,2,2,0,0
WHU,"ZՍrate, Mauro",0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,6,2,1,9,0,1,7,1,1,0,0,0,2,2,1,1.4,1,0,0,0,,0,,0,1,1,0,,,0,0,0,0,63,,0,0,0,0,0,,0,,0,,15,15,20,60,0,"ZՍrate, Mauro - WHU",F,1.4,1,1,,0,0,0.5,0,4,1,0,0,2,2.9,2,0,13,1.4,1,,FA,1,0,,,,,0,0,3,3,1,0
EVE,"Galloway, Brendan",0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,3,0,0,1,2,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,,0,,0,1,1,0,,,0,0,0,0,63,,0,0,0,0,0,,0,,0,,11,8,34,91.2,0,"Galloway, Brendan - EVE",D,0,0,0,,0,0,0,0,10,0,0,0,0,0,0,5,5,0,0,,FA,1,0,,,,,1,0,0,0,0,0
LEIC,"Huth, Robert ",0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,4,0,0,4,0,0,0,0,0,1,1,0,0,0,2,2,0,,0,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,6,6,20,80,0,"Huth, Robert - LEIC",D,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,,FA,0,0,,,,,0,0,1,1,1,0
CRY,"Delaney, Damien",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,0,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,8,7,15,53.3,0,"Delaney, Damien - CRY",D,1,1,1,,0,0,1,0,0,1,0,0,1,1,1,17,17,1,1,,FA,0,0,,,,,0,0,0,0,1,0
MUN,"Depay, Memphis",0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,7,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,68,,0,0,0,0,0,,0,,0,,11,11,29,86.2,0,"Depay, Memphis - MUN",F,0,0,0,,0,0,0,2,14,0,0,0,3,4,3,0,6,0,0,,FA,1,0,,,,,0,0,0,0,1,0
ARS,"Coquelin, Francis",0,0,0,0,0,1,0,0,1,0,0,0,35,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,3,0,0,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,2,0,0,58,,0,0,0,0,0,,0,,0,,8,8,41,85.4,0,"Coquelin, Francis - ARS",M,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,,FA,1,0,,,,,0,0,0,0,0,0
TOT,"Chadli, Nacer",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,2,2,2,0,0,0,1,1,0,0,0,1,0,0,,1,,0,1,1,0,,,0,2,0,1,90,,1,1,1,0,0,,0,,0,,9,9,26,76.9,0,"Chadli, Nacer - TOT",M,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,,FA,0,0,,,,,0,0,1,1,0,0
NEW,"Anita, Vurnon",0,0,0,0,0,0,0,0,2,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,,1,,0,1,1,0,,,0,1,0,0,68,,0,0,0,0,0,,0,,0,,6,6,40,85,0,"Anita, Vurnon - NEW",M,0,0,0,,0,0,0,0,4,0,0,0,1,1.3,1,0,8,0,0,,FA,1,0,,,,,1,0,0,0,0,0
BOUR,"Murray, Glenn",0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,6,3,6,6,0,0,0,1,1,0,0,0,1,0,1,,0,,0,1,1,1,,,0,0,0,0,82,,1,1.1,1,0,0,,0,,0,,11,11,15,53.3,0,"Murray, Glenn - BOUR",F,0,0,0,,0,0,1,0,2,1,0,0,1,1.1,1,0,15,1.1,1,,FA,1,0,,,,,0,0,0,0,1,0
WBA,"Berahino, Saido",0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,3,,0,,0,1,1,0,,,0,1,0,1,80,,1,1.1,1,0,0,,0,,0,,7,7,25,88,0,"Berahino, Saido - WBA",F,0,0,0,,0,0,0,0,9,0,0,0,0,0,0,0,16,0,0,,FA,1,0,,,,,0,0,0,0,0,0
AVL,"Agbonlahor, Gabriel",0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,3,1,2,7,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,90,,0,0,0,0,0,,0,,0,,7,7,14,85.7,0,"Agbonlahor, Gabriel - AVL",F,0,0,0,,0,0,0.5,1,5,1,0,0,2,2,2,0,11,1,1,,FA,0,0,,,,,0,0,0,0,1,0
BOUR,"Pugh, Marc",0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,1,3,5,0,1,6,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,1,69,,0,0,0,0,0,,0,,0,,10,10,22,81.8,0,"Pugh, Marc - BOUR",M,0,0,0,,0,0,0.5,0,10,1,0,0,2,2.6,2,0,5,1.3,1,,FA,1,0,,,,,0,0,3,0,0,0
SWA,"Cork, Jack",0,0,0,0,0,0,0,0,1,0,0,0,34,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,1,1,0,0,0,4,4,0,0,0,0,0,0,,0,,0,1,0,0,,,0,4,1,0,49,,0,0,0,0,0,,0,,0,,6,6,39,87.2,0,"Cork, Jack - SWA",M,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,,FA,0,1,,,,,0,0,2,2,0,1
SUN,"Fletcher, Steven",0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,3,5,0,1,7,1,1,0,0,0,1,1,1,1.5,1,1,0,1,,0,,0,1,0,0,,,0,1,0,1,60,,0,0,0,0,0,,0,,0,,15,15,18,55.6,0,"Fletcher, Steven - SUN",F,1.5,1,1,,0,0,0.3,0,3,1,0,0,3,4.5,3,0,12,1.5,1,,FA,0,1,,,,,0,0,1,1,0,0
CRY,"Dann, Scott",0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,2,1,0,90,,0,0,0,0,0,,0,,0,,2,2,10,90,0,"Dann, Scott - CRY",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,17,17,0,0,,FA,0,0,,,,,0,0,2,2,1,0
WAT,"Behrami, Valon",0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,5,0,2,6,2,2,0,0,0,0,0,0,0,0,1,0,0,,1,,0,1,1,0,,,0,3,0,0,79,,0,0,0,0,0,,0,,0,,3,2,20,95,0,"Behrami, Valon - WAT",M,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,,FA,1,0,,,,,1,0,6,4,0,0
SUN,"Jones, Billy",0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,7,3,4,4,0,0,0,0,0,0,0,0,3,3,0,,0,,0,1,1,0,,,0,2,1,0,54,,0,0,0,0,0,,0,,0,,12,12,27,66.7,0,"Jones, Billy - SUN",D,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,,FA,1,0,,,,,0,0,1,0,0,1
CRY,"Mutch, Jordon",0,0,0,0,0,1,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,2,2,4,0,2,5,2,2,0,0,0,1,1,0,0,0,1,0,1,,0,,0,1,1,0,,,0,1,0,0,72,,1,1.3,1,0,0,,0,,0,,4,4,15,86.7,0,"Mutch, Jordon - CRY",M,0,0,0,,0,0,0.5,1,4,1,0,0,2,2.5,2,0,14,1.3,1,,FA,1,0,,,,,0,0,2,2,1,0
WHU,"Oxford, Reece",0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,4,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,2,1,0,79,,0,0,0,0,0,,0,,0,,1,1,19,94.7,0,"Oxford, Reece - WHU",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,,FA,1,0,,,,,0,0,3,2,1,0
LIV,"Lallana, Adam",0,0,0,0,0,1,0,0,1,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,1,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,63,,1,1.4,1,0,0,,0,,0,,12,12,21,71.4,0,"Lallana, Adam - LIV",M,0,0,0,,0,0,0,1,5,0,0,0,1,1.4,1,0,6,0,0,,FA,1,0,,,,,0,0,2,1,1,0
TOT,"Bentaleb, Nabil",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,,0,1,1,0,,,0,1,0,0,53,,0,0,0,0,0,,0,,0,,11,11,38,78.9,0,"Bentaleb, Nabil - TOT",M,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,,FA,1,0,,,,,0,0,0,0,0,0
STK,"Diouf, Mame Biram",0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,1,5,1,1,0,0,0,5,5,0,0,0,1,0,1,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,9,9,6,33.3,0,"Diouf, Mame Biram - STK",F,0,0,0,,0,0,1,0,1,1,0,0,1,1,1,0,8,1,1,,FA,0,0,,,,,0,0,0,0,0,0
NOR,"Tettey, Alexander",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,6,3,3,3,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,0,0,0,54,,0,0,0,0,0,,0,,0,,3,3,33,90.9,0,"Tettey, Alexander - NOR",M,0,0,0,,0,0,0,0,4,0,0,0,2,3.3,2,0,7,0,0,,FA,1,0,,,,,0,0,1,0,0,1
MUN,"Carrick, Michael",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,4,0,0,60,,0,0,0,0,0,,0,,0,,3,3,31,96.8,0,"Carrick, Michael - MUN",M,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,,FA,1,0,,,,,0,0,1,0,1,0
MCI,"Bony, Wilfried",0,1,1.4,1,0,0,0,0,0,0,0,0,22,0,0,1,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,63,,0,0,0,0,0,,0,,0,,7,7,25,88,0,"Bony, Wilfried - MCI",F,1.4,1,1,,0,0,0,3,6,0,0,0,3,4.3,3,0,2,0,0,,FA,1,0,,,,,0,0,0,0,1,0
SOU,Cթdric Soares,0,1,2,1,0,2,0,0,1,0,0,0,13,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,2,5,0,6,4,3,3,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,2,0,0,45,,0,0,0,0,0,,0,,0,,12,10,20,65,0,Cթdric Soares - SOU,D,2,1,1,,0,0,1,0,4,1,0,0,1,2,1,5,5,2,1,,FA,1,0,,,,,0,0,2,1,0,1
SOU,"Rodriguez, Jay",0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,1,3,1,1,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,2,0,0,65,,0,0,0,0,0,,0,,0,,5,5,15,86.7,0,"Rodriguez, Jay - SOU",F,0,0,0,,0,0,0,0,7,0,0,0,1,1.4,1,0,8,0,0,,FA,1,0,,,,,1,0,0,0,0,0
BOUR,"King, Joshua",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,8,0,7,4,4,4,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,53,,0,0,0,0,0,,0,,0,,10,10,14,78.6,0,"King, Joshua - BOUR",F,0,0,0,,0,0,0,1,5,0,0,0,2,3.4,2,0,3,0,0,,FA,1,0,,,,,0,0,1,1,0,1
STK,"Pieters, Erik",0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,5,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,3,0,0,45,,0,0,0,0,0,,0,,0,,7,6,21,85.7,0,"Pieters, Erik - STK",D,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,,FA,1,0,,,,,0,0,3,2,0,0
WBA,"Yacob, Claudio",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,2,0,0,1,5,0,6,5,3,3,0,0,0,1,1,0,0,0,1,0,0,,1,,0,1,0,0,,,0,0,0,0,45,,0,0,0,0,0,,0,,0,,6,6,19,73.7,0,"Yacob, Claudio - WBA",M,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,,FA,0,1,,,,,0,0,4,3,0,1
AVL,"Ayew, Jordan",0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,3,0,0,59,,0,0,0,0,0,,0,,0,,3,3,18,88.9,0,"Ayew, Jordan - AVL",F,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,,WW,1,0,,,,,0,0,0,0,0,0
ARS,"SՍnchez, Alexis",0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,9,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,0,0,,,0,0,0,0,23,,0,0,0,0,0,,0,,0,,11,11,21,76.2,0,"SՍnchez, Alexis - ARS",F,0,0,0,,0,0,0.7,1,12,2,0,0,3,11.7,3,0,2,7.8,2,,FA,0,1,,,,,0,0,0,0,0,0
SWA,Ki Sung-yueng,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,,2,,0,1,1,0,,,0,2,0,0,41,,0,0,0,0,0,,0,,0,,4,4,24,87.5,0,Ki Sung-yueng - SWA,M,0,0,0,,0,0,1,0,3,1,0,0,1,2.2,1,0,7,2.2,1,,FA,1,0,,,,,0,0,1,0,0,0
NOR,"Grabban, Lewis",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,2,,0,,0,1,1,0,,,0,0,0,0,54,,1,1.7,1,0,0,,0,,0,,3,3,16,93.8,0,"Grabban, Lewis - NOR",F,0,0,0,,0,0,0.5,0,6,1,0,0,2,3.3,2,0,7,1.7,1,,FA,1,0,,,,,0,0,0,0,0,0
BOUR,"Kermorgant, Yann",0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,1,,0,,0,1,0,0,,,0,1,0,0,37,,0,0,0,0,0,,0,,0,,8,8,16,75,0,"Kermorgant, Yann - BOUR",F,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,,FA,0,1,,,,,0,0,0,0,0,0
AVL,"Gestede, Rudy",0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,7,1,1,0,0,0,1,1,1,2.9,1,0,0,0,,0,,0,1,0,0,,,0,0,0,0,31,,0,0,0,0,0,,0,,0,,9,9,16,50,0,"Gestede, Rudy - AVL",F,2.9,1,1,,0,0,0.5,0,5,1,0,0,2,5.8,2,0,3,2.9,1,,WW,0,1,,,,,0,0,0,0,0,0
SOU,Cuco Martina,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,0,0,,,0,1,0,0,45,,0,0,0,0,0,,0,,0,,5,5,17,76.5,0,Cuco Martina - SOU,D,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,,FA,0,1,,,,,0,0,1,1,0,0
WBA,"McClean, James",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,3,0,0,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,0,0,0,45,,0,0,0,0,0,,0,,0,,5,5,10,90,0,"McClean, James - WBA",M,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,,FA,1,0,,,,,0,0,2,1,0,0
SUN,"Matthews, Adam",0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,0,0,,,0,0,0,0,36,,0,0,0,0,0,,0,,0,,5,5,13,84.6,0,"Matthews, Adam - SUN",D,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,9,9,0,0,,FA,0,1,,,,,0,0,2,1,0,0
STK,"Wollscheid, Philipp",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,0,0,,,0,1,1,0,45,,0,0,0,0,0,,0,,0,,8,7,13,53.8,0,"Wollscheid, Philipp - STK",D,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,,FA,0,1,,,,,0,0,2,2,0,0
MUN,"Schweinsteiger, Bastian",0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,0,0,,,0,0,0,0,30,,0,0,0,0,0,,0,,0,,3,3,23,87,0,"Schweinsteiger, Bastian - MUN",M,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,,WW,0,1,,,,,0,0,1,1,0,1
